cardmarket_product_id,source_product_name,source_expansion_name,source_expansion_id,source_category,source_collector_number,source_rarity,source_version,source_metacard_id,source_date_added,normalized_collector_number,normalized_card_name,detected_finish,detected_variant,detected_rarity,is_reverse_holo,is_holo,is_normal,is_promo,is_stamped,language_hint,price_guide_join_count,price_join_status,price_low,price_trend,price_avg1,price_avg7,price_avg30,price_low_holo,price_trend_holo,price_avg1_holo,price_avg7_holo,price_avg30_holo,available_items,source_currency,classification_method,classification_confidence,classification_notes
719628,Psyduck [Overthinking | Water Gun],,5328,Pokémon Single,,,,421133,2023-06-20 17:14:29,,Psyduck,,,,,,,,,,1,exact_single,14,22.93,20.09,21.08,21.36,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719629,Poliwhirl [Wave Splash | Frog Hop],,5328,Pokémon Single,,,,421140,2023-06-20 17:14:49,,Poliwhirl,,,,,,,,,,1,exact_single,10.9,15.67,14.83,16.09,16.93,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719630,Machoke [Mountain Ramming],,5328,Pokémon Single,,,,421146,2023-06-20 17:15:07,,Machoke,,,,,,,,,,1,exact_single,4.01,5.27,5.2,5.53,5.58,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719631,Tangela [Tactful Tangling],,5328,Pokémon Single,,,,421193,2023-06-20 17:15:26,,Tangela,,,,,,,,,,1,exact_single,2,3.94,3.39,3.68,4.11,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719632,Mr. Mime [Mimic Barrier | Psypower],,5328,Pokémon Single,,,,421201,2023-06-20 17:15:49,,Mr. Mime,,,,,,,,,,1,exact_single,1.9,2.8,2.1,3.1,3.48,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719633,Omanyte [Tentacular Return],,5328,Pokémon Single,,,,421217,2023-06-20 17:16:14,,Omanyte,,,,,,,,,,1,exact_single,1.89,3.48,3.83,3.78,3.82,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719634,Snorlax [Voraciousness | Thudding Press],,5328,Pokémon Single,,,,421222,2023-06-20 17:16:33,,Snorlax,,,,,,,,,,1,exact_single,9.99,16.14,14.35,16.5,15.76,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719635,Dragonair [Beat | Aqua Slash],,5328,Pokémon Single,,,,421227,2023-06-20 17:16:53,,Dragonair,,,,,,,,,,1,exact_single,10,13.32,12.88,14.29,14.52,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719636,Mewtwo [Reflective Barrier | Psyslash],,5328,Pokémon Single,,,,421229,2023-06-20 17:17:13,,Mewtwo,,,,,,,,,,1,exact_single,20.5,27.11,23.16,26.31,30.8,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719637,Venusaur ex [Tranquil Flower | Dangerous Toxwhip],,5328,Pokémon Single,,,,421082,2023-06-20 17:17:36,,Venusaur ex,,,,,,,,,,1,exact_single,4,9.41,8.97,9.4,9.44,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719638,Charizard ex [Brave Wing | Explosive Vortex],,5328,Pokémon Single,,,,421085,2023-06-20 17:17:55,,Charizard ex,,,,,,,,,,1,exact_single,10,24.63,12.9,27.65,28.29,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719639,Blastoise ex [Solid Shell | Twin Cannons],,5328,Pokémon Single,,,,421088,2023-06-20 17:18:16,,Blastoise ex,,,,,,,,,,1,exact_single,5,9.67,10,9.28,10.87,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719640,Arbok ex [Bind Down | Menacing Fangs],,5328,Pokémon Single,,,,421103,2023-06-20 17:18:33,,Arbok ex,,,,,,,,,,1,exact_single,1.5,2.84,3.02,2.94,3.07,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719641,Ninetales ex [Heat Wave | Mirrored Flames],,5328,Pokémon Single,,,,421117,2023-06-20 17:18:51,,Ninetales ex,,,,,,,,,,1,exact_single,3.5,4.76,5.99,4.78,4.51,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719642,Wigglytuff ex [Expanding Body | Friend Tackle],,5328,Pokémon Single,,,,421119,2023-06-20 17:19:07,,Wigglytuff ex,,,,,,,,,,1,exact_single,1.5,3.8,6.98,3.5,3.56,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719643,Alakazam ex [Mind Jack | Dimensional Hand],,5328,Pokémon Single,,,,421144,2023-06-20 17:19:28,,Alakazam ex,,,,,,,,,,1,exact_single,2.2,4.02,3.8,4.26,4.24,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719644,Golem ex [Dynamic Roll | Rock Blaster],,5328,Pokémon Single,,,,421155,2023-06-20 17:19:45,,Golem ex,,,,,,,,,,1,exact_single,2.5,3.52,3.4,3.52,4.09,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719645,Kangaskhan ex [Triple Draw | Incessant Punching],,5328,Pokémon Single,,,,421194,2023-06-20 17:20:04,,Kangaskhan ex,,,,,,,,,,1,exact_single,1.5,3.25,3.83,3.2,3.22,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719646,Jynx ex [Heart-Stopping Kiss | Icy Wind],,5328,Pokémon Single,,,,421203,2023-06-20 17:20:20,,Jynx ex,,,,,,,,,,1,exact_single,1.85,2.76,2.8,2.79,2.96,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719647,Zapdos ex [Voltaic Float | Multishot Lightning],,5328,Pokémon Single,,,,421224,2023-06-20 17:20:35,,Zapdos ex,,,,,,,,,,1,exact_single,3.45,4.57,4.25,4.94,4.71,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719648,Mew ex [Restart | Genome Hacking],,5328,Pokémon Single,,,,421230,2023-06-20 17:20:50,,Mew ex,,,,,,,,,,1,exact_single,4.99,19.02,15,18.19,19.01,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719649,Erika's Invitation,,5328,Pokémon Single,,,,421239,2023-06-20 17:21:05,,Erika's Invitation,,,,,,,,,,1,exact_single,10,21.88,20,22.66,19.96,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719650,Giovanni's Charisma,,5328,Pokémon Single,,,,421240,2023-06-20 17:21:19,,Giovanni's Charisma,,,,,,,,,,1,exact_single,3.99,4.72,5.32,4.53,5.17,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719651,Daisy's Help,,5328,Pokémon Single,,,,421241,2023-06-20 17:21:33,,Daisy's Help,,,,,,,,,,1,exact_single,2,3.71,2.5,3.74,4.08,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719652,Bill's Transfer,,5328,Pokémon Single,,,,421242,2023-06-20 17:21:46,,Bill's Transfer,,,,,,,,,,1,exact_single,1.45,2.95,3.55,3.22,3.23,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719653,Venusaur ex [Tranquil Flower | Dangerous Toxwhip],,5328,Pokémon Single,,,,421082,2023-06-20 17:22:06,,Venusaur ex,,,,,,,,,,1,exact_single,85,142.9,123.5,136.17,134.08,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719654,Charizard ex [Brave Wing | Explosive Vortex],,5328,Pokémon Single,,,,421085,2023-06-20 17:22:24,,Charizard ex,,,,,,,,,,1,exact_single,235,458.04,595,433.85,412.29,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719655,Blastoise ex [Solid Shell | Twin Cannons],,5328,Pokémon Single,,,,421088,2023-06-20 17:22:41,,Blastoise ex,,,,,,,,,,1,exact_single,88.9,143.88,112.5,149.87,152.69,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719656,Alakazam ex [Mind Jack | Dimensional Hand],,5328,Pokémon Single,,,,421144,2023-06-20 17:22:56,,Alakazam ex,,,,,,,,,,1,exact_single,45,59.54,72.5,57.37,62.22,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719657,Zapdos ex [Voltaic Float | Multishot Lightning],,5328,Pokémon Single,,,,421224,2023-06-20 17:23:15,,Zapdos ex,,,,,,,,,,1,exact_single,37,106.49,94.9,106.79,112.99,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719658,Mew ex [Restart | Genome Hacking],,5328,Pokémon Single,,,,421230,2023-06-20 17:23:32,,Mew ex,,,,,,,,,,1,exact_single,100,194.34,183.48,201.99,264.55,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719659,Erika's Invitation,,5328,Pokémon Single,,,,421239,2023-06-20 17:23:49,,Erika's Invitation,,,,,,,,,,1,exact_single,30,56.96,81.37,65.1,59.26,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719660,Giovanni's Charisma,,5328,Pokémon Single,,,,421240,2023-06-20 17:24:04,,Giovanni's Charisma,,,,,,,,,,1,exact_single,19.94,21.56,23.94,21.74,24.56,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719661,Mew ex [Restart | Genome Hacking],,5328,Pokémon Single,,,,421230,2023-06-20 17:24:25,,Mew ex,,,,,,,,,,1,exact_single,27.95,30.93,30,42.34,52.95,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719662,Switch,,5328,Pokémon Single,,,,224028,2023-06-20 17:24:40,,Switch,,,,,,,,,,1,exact_single,8,7.19,13,11.74,16.43,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
719663,Basic Psychic Energy,,5328,Pokémon Single,,,,439732,2023-06-20 17:25:01,,Basic Psychic Energy,,,,,,,,,,1,exact_single,8,10.71,8,11.88,15.98,,0,,,,,,source_field_audit; normalized_card_name=remove_final_bracket_only,unresolved,"collector number, rarity, version, finish and language are absent from the Product Catalogue record; idMetacard is retained as a Cardmarket source identity/grouping key, not treated as official card identity; ex and attack text in the product name are not interpreted as rarity or finish"
