card_id,collector_number,card_name,finish,rarity,cardmarket_direct_low_available,cardmarket_external_reverse_low_available,pokemon_tcg_api_tcgplayer_exact_finish_available,tcgdex_tcgplayer_exact_finish_available,tcgplayer_exact_finish_available,recommended_source,pricing_confidence,notes
25497,178,Tangela,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25498,179,Mr. Mime,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25499,180,Omanyte,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25500,181,Dragonair,holo,Illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25501,182,Venusaur ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25502,183,Charizard ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25503,184,Blastoise ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25504,185,Arbok ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25505,186,Ninetales ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25506,187,Wigglytuff ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25507,188,Alakazam ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25508,189,Golem ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25509,190,Kangaskhan ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25510,191,Jynx ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25511,192,Zapdos ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25512,193,Mew ex,holo,Ultra Rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25513,194,Bill’s Transfer,holo,Ultra Rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25514,195,Daisy’s Help,holo,Ultra Rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25515,196,Erika’s Invitation,holo,Ultra Rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25516,197,Giovanni’s Charisma,holo,Ultra Rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25517,198,Venusaur ex,holo,Special illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25518,199,Charizard ex,holo,Special illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25519,200,Blastoise ex,holo,Special illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25520,201,Alakazam ex,holo,Special illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25521,202,Zapdos ex,holo,Special illustration rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25522,203,Erika’s Invitation,holo,Special illustration rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25523,204,Giovanni’s Charisma,holo,Special illustration rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
25524,205,Mew ex,holo,Hyper rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25525,206,Switch,holo,Hyper rare,False,False,True,True,True,tcgplayer_secondary_reference,MEDIUM,Cardmarket direct finish-specific Low was not demonstrated in this audit. TCGplayer value is USD secondary reference only; never converted to EUR.
25526,207,Basic Energy,holo,Hyper rare,False,False,False,False,False,NULL,LOW,Cardmarket direct finish-specific Low was not demonstrated in this audit.
